path,source,label,is_labeled,x,y
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/064_RR220204A_165C_0216.bmp,trajectory,,False,33.545208,-24.118025
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/065_RR220204A_165C_0217.bmp,trajectory,,False,32.135353,-24.456934
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/066_RR220204A_165C_0218.bmp,trajectory,,False,32.13238,-24.463766
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/067_RR220204A_291C_1703.bmp,trajectory,,False,53.22283,-13.556884
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/068_RR220204A_291C_1704.bmp,trajectory,,False,53.266247,-13.475047
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/069_RR220204A_293C_1706.bmp,trajectory,,False,52.516743,-12.414983
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/070_RR220204A_294C_1707.bmp,trajectory,,False,53.254047,-12.558337
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/071_RR220204A_296C_1709-01.bmp,trajectory,,False,53.496582,-12.236763
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/072_RR220204A_296C_1709-02.bmp,trajectory,,False,53.337852,-12.599606
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/073_RR220204A_297C_1710.bmp,trajectory,,False,52.914127,-12.497785
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/074_RR220204A_297C_1711.bmp,trajectory,,False,52.79899,-12.162071
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/075_RR220204A_298C_1712.bmp,trajectory,,False,53.377277,-12.1572695
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/076_RR220204A_299C_1713.bmp,trajectory,,False,52.372845,-12.163573
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/077_RR220204A_300C_1715.bmp,trajectory,,False,53.13472,-11.752878
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/078_RR220204A_300C_1716.bmp,trajectory,,False,53.07601,-12.173844
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/079_RR220204A_301C_1717.bmp,trajectory,,False,53.37068,-11.6010475
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/080_RR220204A_301C_1718.bmp,trajectory,,False,53.12774,-12.109686
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/081_RR220204A_344C_1719.bmp,trajectory,,False,54.218853,-9.581153
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/082_RR220204A_358C_1719.bmp,trajectory,,False,54.541485,-10.23797
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/083_RR220204A_365C_1720.bmp,trajectory,,False,53.337513,-10.124434
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/084_RR220204A_373C_1720.bmp,trajectory,,False,54.40965,-10.583833
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/085_RR220204A_378C_1720.bmp,trajectory,,False,51.63026,-8.227435
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/086_RR220204A_387C_1721.bmp,trajectory,,False,52.918037,-8.923894
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/087_RR220204A_389C_1721.bmp,trajectory,,False,52.46951,-9.844635
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/088_RR220204A_382C_1721-01.bmp,trajectory,,False,52.25188,-9.038053
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/089_RR220204A_382C_1721-02.bmp,trajectory,,False,54.13209,-9.435421
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/090_RR220204A_394C_1722.bmp,trajectory,,False,52.14799,-7.755755
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/091_RR220204A_393C_1722.bmp,trajectory,,False,53.03372,-9.757562
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/092_RR220204A_396C_1722.bmp,trajectory,,False,53.80848,-8.758325
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/093_RR220204A_397C_1722.bmp,trajectory,,False,52.21858,-10.035759
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/094_RR220204A_400C_1724.bmp,trajectory,,False,53.522526,-8.843831
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/095_RR220204A_403C_1725.bmp,trajectory,,False,51.3405,-9.087502
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/096_RR220204A_404C_1726.bmp,trajectory,,False,51.93339,-8.1543665
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/097_RR220204A_405C_1727.bmp,trajectory,,False,52.65067,-8.693217
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/098_RR220204A_406C_1728.bmp,trajectory,,False,52.1819,-9.904761
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/099_RR220204A_406C_1729.bmp,trajectory,,False,51.651627,-9.448732
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/100_RR220204A_407C_1730.bmp,trajectory,,False,51.19446,-8.887947
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/101_RR220204A_407C_1731.bmp,trajectory,,False,50.02297,-7.9753413
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/102_RR220204A_408C_1732.bmp,trajectory,,False,50.34255,-8.356496
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/103_RR220204A_408C_1733.bmp,trajectory,,False,52.403572,-9.155767
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/104_RR220204A_408C_1734.bmp,trajectory,,False,50.583565,-6.5020294
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/105_RR220204A_409C_1735.bmp,trajectory,,False,51.358963,-9.330031
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/106_RR220204A_430C_1736.bmp,trajectory,,False,52.253647,-7.2387686
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/107_RR220204A_409C_1736.bmp,trajectory,,False,49.850346,-7.3613048
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/108_RR220204A_421C_1736.bmp,trajectory,,False,50.987576,-7.5024147
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/109_RR220204A_437C_1737.bmp,trajectory,,False,53.055733,-7.8016887
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/110_RR220204A_438C_1737.bmp,trajectory,,False,53.995644,-7.5256352
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/111_RR220204A_435C_1737.bmp,trajectory,,False,53.055737,-7.8016915
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/112_RR220204A_442C_1738.bmp,trajectory,,False,52.485294,-6.1699357
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/113_RR220204A_443C_1738.bmp,trajectory,,False,51.33636,-5.6054635
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/114_RR220204A_440C_1738.bmp,trajectory,,False,53.995632,-7.5256257
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/115_RR220204A_441C_1738.bmp,trajectory,,False,53.995422,-7.5256124
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/116_RR220204A_445C_1739.bmp,trajectory,,False,54.627342,-6.687276
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/117_RR220204A_445C_1740.bmp,trajectory,,False,50.594513,-4.668929
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/118_RR220204A_445C_1741.bmp,trajectory,,False,53.366898,-5.6535373
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/119_RR220204A_445C_1743.bmp,trajectory,,False,51.82223,-6.1538687
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/120_RR220204A_445C_1744.bmp,trajectory,,False,53.646538,-5.4971366
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/121_RR220204A_444C_1745.bmp,trajectory,,False,53.68947,-6.6790137
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/122_RR220204A_444C_1746.bmp,trajectory,,False,51.688213,-6.1860447
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/123_RR220204A_444C_1747.bmp,trajectory,,False,49.253765,-5.8595567
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/124_RR220204A_444C_1748.bmp,trajectory,,False,49.540936,-6.7442203
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/125_RR220204A_444C_1749.bmp,trajectory,,False,50.376755,-4.7362313
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/126_RR220204A_443C_1750.bmp,trajectory,,False,53.630512,-6.6946316
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/127_RR220204A_461C_1753.bmp,trajectory,,False,51.45787,-5.2707686
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/128_RR220204A_459C_1753.bmp,trajectory,,False,49.967983,-4.8980074
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/129_RR220204A_465C_1753.bmp,trajectory,,False,51.07324,-3.4967866
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/130_RR220204A_463C_1753.bmp,trajectory,,False,51.45787,-5.2707686
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/131_RR220204A_466C_1754.bmp,trajectory,,False,52.048916,-4.7336297
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/132_RR220204A_468C_1754.bmp,trajectory,,False,50.73345,-3.979719
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/133_RR220204A_467C_1754-01.bmp,trajectory,,False,49.27187,-4.6604414
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/134_RR220204A_467C_1754-02.bmp,trajectory,,False,50.569756,-0.1992795
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/135_RR220204A_468C_1755.bmp,trajectory,,False,50.68042,-4.0692935
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/136_RR220204A_469C_1755-01.bmp,trajectory,,False,50.558655,-4.8733206
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/137_RR220204A_469C_1755-02.bmp,trajectory,,False,49.851643,-4.2976894
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/138_RR220204A_470C_1756.bmp,trajectory,,False,51.940918,-5.065827
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/139_RR220204A_470C_1758.bmp,trajectory,,False,49.36046,-4.9329367
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/140_RR220204A_470C_1759.bmp,trajectory,,False,51.08319,-2.1491926
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/141_RR220204A_471C_1759.bmp,trajectory,,False,50.5417,-3.3863122
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/142_RR220204A_471C_1801.bmp,trajectory,,False,49.951584,-1.7618151
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/143_RR220204A_471C_1802.bmp,trajectory,,False,50.92785,-1.7522529
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/144_RR220204A_473C_1803.bmp,trajectory,,False,49.878616,-1.4289465
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/145_RR220204A_471C_1803.bmp,trajectory,,False,49.584698,-3.6136465
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/146_RR220204A_484C_1804.bmp,trajectory,,False,49.186283,-1.3013449
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/147_RR220204A_486C_1804.bmp,trajectory,,False,49.002403,-3.2206168
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/148_RR220204A_480C_1804.bmp,trajectory,,False,49.348495,-3.0206707
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/149_RR220204A_487C_1804.bmp,trajectory,,False,48.129185,-4.2476645
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/150_RR220204A_487C_1805.bmp,trajectory,,False,49.243755,-3.7283747
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/151_RR220204A_488C_1805-01.bmp,trajectory,,False,51.13218,-1.3070953
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/152_RR220204A_488C_1805-02.bmp,trajectory,,False,49.644566,-2.6867697
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/153_RR220204A_489C_1806.bmp,trajectory,,False,48.480755,-2.208866
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/154_RR220204A_489C_1807.bmp,trajectory,,False,49.71124,-1.9520874
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/155_RR220204A_490C_1807.bmp,trajectory,,False,49.028614,-3.087285
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/156_RR220204A_490C_1808.bmp,trajectory,,False,47.468357,-2.9996257
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/157_RR220204A_498C_1809.bmp,trajectory,,False,49.072968,-1.2223334
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/158_RR220204A_490C_1809.bmp,trajectory,,False,50.10183,-0.41424128
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/159_RR220204A_501C_1809-01.bmp,trajectory,,False,49.89849,-2.6287975
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/160_RR220204A_501C_1809-02.bmp,trajectory,,False,48.656536,-1.7136309
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/161_RR220204A_504C_1810.bmp,trajectory,,False,48.17249,-2.7949545
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/162_RR220204A_506C_1810-01.bmp,trajectory,,False,48.684658,-2.8438435
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/163_RR220204A_506C_1810-02.bmp,trajectory,,False,48.960304,-1.2909423
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/164_RR220204A_507C_1811.bmp,trajectory,,False,49.451492,-0.5733298
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/165_RR220204A_508C_1812.bmp,trajectory,,False,48.930317,-4.331579
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/166_RR220204A_508C_1813.bmp,trajectory,,False,49.79798,-0.24004994
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/167_RR220204A_509C_1814.bmp,trajectory,,False,49.515232,0.057723403
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/168_RR220204A_508C_1817.bmp,trajectory,,False,46.900524,-0.5610512
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/169_RR220204A_511C_1817.bmp,trajectory,,False,46.64691,-1.8058656
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/170_RR220204A_536C_1818.bmp,trajectory,,False,46.74349,-0.46975574
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/171_RR220204A_531C_1818.bmp,trajectory,,False,46.93447,-0.47454745
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/172_RR220204A_539C_1818.bmp,trajectory,,False,46.93286,0.28673816
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/173_RR220204A_534C_1818.bmp,trajectory,,False,47.933475,-0.14625897
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/174_RR220204A_527C_1818.bmp,trajectory,,False,47.30367,-0.23166081
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/175_RR220204A_540C_1819.bmp,trajectory,,False,47.027042,0.91416603
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/176_RR220204A_543C_1820.bmp,trajectory,,False,46.91884,1.4408008
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/177_RR220204A_544C_1821.bmp,trajectory,,False,46.53228,1.2836257
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/178_RR220204A_544C_1822.bmp,trajectory,,False,46.712887,0.5694224
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/179_RR220204A_544C_1823.bmp,trajectory,,False,46.741104,0.9529303
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/180_RR220204A_553C_1824.bmp,trajectory,,False,45.434006,0.43628806
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/181_RR220204A_572C_1825.bmp,trajectory,,False,45.44476,1.014701
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/182_RR220204A_567C_1825.bmp,trajectory,,False,46.279476,1.3327348
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/183_RR220204A_569C_1825.bmp,trajectory,,False,45.63744,2.259282
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/184_RR220204A_576C_1826.bmp,trajectory,,False,45.01558,1.8133771
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/185_RR220204A_577C_1826.bmp,trajectory,,False,45.665253,1.4430318
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/186_RR220204A_578C_1827.bmp,trajectory,,False,46.31067,1.653315
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/187_RR220204A_579C_1828.bmp,trajectory,,False,46.284664,1.7943492
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/188_RR220204A_579C_1829.bmp,trajectory,,False,44.706196,2.7031612
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/189_RR220204A_578C_1830.bmp,trajectory,,False,44.439114,2.7879474
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/190_RR220204A_603C_1831.bmp,trajectory,,False,44.305157,2.210764
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/191_RR220204A_582C_1831.bmp,trajectory,,False,44.82295,2.084038
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/192_RR220204A_607C_1831.bmp,trajectory,,False,44.47724,2.5155678
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/193_RR220204A_609C_1832.bmp,trajectory,,False,43.762466,3.829178
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/194_RR220204A_610C_1832.bmp,trajectory,,False,43.965893,3.4787426
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/195_RR220204A_611C_1832.bmp,trajectory,,False,44.275333,3.1520648
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/196_RR220204A_611C_1834.bmp,trajectory,,False,43.890034,3.0927632
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/197_RR220204A_611C_1835.bmp,trajectory,,False,43.69036,3.6653364
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/198_RR220204A_610C_1836.bmp,trajectory,,False,42.766502,4.084476
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/199_RR220204A_636C_1837.bmp,trajectory,,False,42.64434,4.6140995
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/200_RR220204A_627C_1837.bmp,trajectory,,False,42.95881,4.396106
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/201_RR220204A_642C_1838.bmp,trajectory,,False,43.16836,4.5765862
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/202_RR220204A_641C_1838.bmp,trajectory,,False,42.778152,4.6954055
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/203_RR220204A_640C_1838.bmp,trajectory,,False,42.751514,4.309936
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/204_RR220204A_642C_1839-01.bmp,trajectory,,False,42.474606,4.8239512
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/205_RR220204A_642C_1839-02.bmp,trajectory,,False,42.59512,4.263767
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/206_RR220204A_641C_1841.bmp,trajectory,,False,41.98865,5.2072597
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/207_RR220204A_640C_1842.bmp,trajectory,,False,41.5724,5.802235
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/208_RR220204A_639C_1843.bmp,trajectory,,False,41.714348,5.457815
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/209_RR220204A_637C_1845.bmp,trajectory,,False,41.252014,6.085411
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/210_RR220204A_651C_1846.bmp,trajectory,,False,41.113693,6.871725
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/211_RR220204A_667C_1847.bmp,trajectory,,False,40.187046,6.836965
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/212_RR220204A_669C_1847.bmp,trajectory,,False,39.815323,6.8182883
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/213_RR220204A_668C_1847.bmp,trajectory,,False,40.489323,6.3093834
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/214_RR220204A_665C_1847.bmp,trajectory,,False,40.693295,6.4282618
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/215_RR220204A_669C_1848.bmp,trajectory,,False,40.707302,6.5901365
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/216_RR220204A_670C_1848.bmp,trajectory,,False,40.497032,7.1090736
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/217_RR220204A_670C_1850.bmp,trajectory,,False,40.084026,7.2810035
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/218_RR220204A_669C_1851.bmp,trajectory,,False,40.15714,7.6056643
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/219_RR220204A_668C_1852.bmp,trajectory,,False,39.876266,7.5864577
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/220_RR220204A_668C_1853.bmp,trajectory,,False,39.796326,6.9487777
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/221_RR220204A_666C_1854.bmp,trajectory,,False,40.471626,7.716597
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/222_RR220204A_666C_1855.bmp,trajectory,,False,39.662052,7.753066
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/223_RR220204A_666C_1856.bmp,trajectory,,False,39.601696,7.6805625
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/224_RR220204A_697C_1857.bmp,trajectory,,False,39.234882,7.5002294
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/225_RR220204A_690C_1857.bmp,trajectory,,False,38.86659,7.7687926
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/226_RR220204A_698C_1857.bmp,trajectory,,False,39.473537,7.3639917
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/227_RR220204A_699C_1859.bmp,trajectory,,False,38.93345,7.9748425
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/228_RR220204A_696C_1901-01.bmp,trajectory,,False,39.07266,7.9723563
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/229_RR220204A_696C_1901-02.bmp,trajectory,,False,38.060238,8.752723
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/230_RR220204A_695C_1902.bmp,trajectory,,False,38.128967,8.607746
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/231_RR220204A_694C_1903.bmp,trajectory,,False,37.525043,9.198326
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/232_RR220204A_725C_1904.bmp,trajectory,,False,37.501568,8.951973
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/233_RR220204A_709C_1904.bmp,trajectory,,False,37.771687,8.970763
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/234_RR220204A_723C_1904.bmp,trajectory,,False,38.14314,8.591505
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/235_RR220204A_725C_1905.bmp,trajectory,,False,36.734295,9.434774
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/236_RR220204A_726C_1905.bmp,trajectory,,False,36.597565,9.23861
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/237_RR220204A_725C_1906.bmp,trajectory,,False,37.364845,9.302002
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/238_RR220204A_722C_1908.bmp,trajectory,,False,36.93845,9.285363
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/239_RR220204A_720C_1910.bmp,trajectory,,False,36.192654,10.119209
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/240_RR220204A_730C_1911.bmp,trajectory,,False,36.245914,10.211898
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/241_RR220204A_736C_1911.bmp,trajectory,,False,36.806427,10.10091
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/242_RR220204A_720C_1911.bmp,trajectory,,False,36.91745,10.242361
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/243_RR220204A_740C_1912.bmp,trajectory,,False,36.574074,10.074805
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/244_RR220204A_737C_1912.bmp,trajectory,,False,36.772724,10.267789
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/245_RR220204A_741C_1913.bmp,trajectory,,False,36.48577,10.55288
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/246_RR220204A_742C_1914.bmp,trajectory,,False,36.199863,10.236451
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/247_RR220204A_743C_1915.bmp,trajectory,,False,35.85276,9.93372
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/248_RR220204A_745C_1916.bmp,trajectory,,False,36.00264,9.596745
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/249_RR220204A_746C_1917.bmp,trajectory,,False,35.487286,10.346031
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/250_RR220204A_747C_1919.bmp,trajectory,,False,35.724873,10.610999
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/251_RR220204A_747C_1920.bmp,trajectory,,False,35.186012,10.54774
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/252_RR220204A_776C_1923.bmp,trajectory,,False,34.32704,10.952514
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/253_RR220204A_782C_1923.bmp,trajectory,,False,32.882877,11.655242
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/254_RR220204A_781C_1924.bmp,trajectory,,False,32.783897,11.724381
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/255_RR220204A_780C_1925.bmp,trajectory,,False,32.226665,11.974253
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/256_RR220204A_777C_1926.bmp,trajectory,,False,32.395493,11.874288
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/257_RR220204A_774C_1927.bmp,trajectory,,False,31.79267,12.199675
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/258_RR220204A_772C_1928.bmp,trajectory,,False,32.04221,12.112964
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/259_RR220204A_789C_1929.bmp,trajectory,,False,31.664534,12.237942
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/260_RR220204A_786C_1929.bmp,trajectory,,False,31.74109,12.192883
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/261_RR220204A_790C_1930.bmp,trajectory,,False,31.222311,12.295206
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/262_RR220204A_793C_1932.bmp,trajectory,,False,31.409622,12.589412
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/263_RR220204A_793C_1934.bmp,trajectory,,False,31.066109,12.50971
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/264_RR220204A_793C_1935.bmp,trajectory,,False,31.163998,12.637435
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/265_RR220204A_788C_1937.bmp,trajectory,,False,30.529886,13.071823
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/266_RR220204A_783C_1938.bmp,trajectory,,False,30.436605,12.787464
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/267_RR220204A_793C_1940.bmp,trajectory,,False,30.36472,12.881553
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/268_RR220204A_795C_1940.bmp,trajectory,,False,30.159908,12.995761
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/269_RR220204A_797C_1941.bmp,trajectory,,False,30.761267,12.877879
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/270_RR220204A_797C_1942.bmp,trajectory,,False,29.832226,13.261293
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/271_RR220204A_794C_1944.bmp,trajectory,,False,29.997763,13.494132
