path,source,label,is_labeled,x,y
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/064_RR220204A_165C_0216.bmp,trajectory,,False,-11.568151,14.96716
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/065_RR220204A_165C_0217.bmp,trajectory,,False,-4.021648,6.0032215
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/066_RR220204A_165C_0218.bmp,trajectory,,False,-4.616112,5.8860335
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/067_RR220204A_291C_1703.bmp,trajectory,,False,6.4888916,2.493483
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/068_RR220204A_291C_1704.bmp,trajectory,,False,7.371792,2.234452
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/069_RR220204A_293C_1706.bmp,trajectory,,False,7.5088687,1.1406322
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/070_RR220204A_294C_1707.bmp,trajectory,,False,7.5790515,1.3232963
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/071_RR220204A_296C_1709-01.bmp,trajectory,,False,7.645282,1.4354181
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/072_RR220204A_296C_1709-02.bmp,trajectory,,False,7.771788,1.3762184
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/073_RR220204A_297C_1710.bmp,trajectory,,False,7.946903,1.5285506
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/074_RR220204A_297C_1711.bmp,trajectory,,False,7.787538,1.3240168
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/075_RR220204A_298C_1712.bmp,trajectory,,False,7.8191915,1.2273371
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/076_RR220204A_299C_1713.bmp,trajectory,,False,7.88423,1.1343759
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/077_RR220204A_300C_1715.bmp,trajectory,,False,7.879633,1.2777219
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/078_RR220204A_300C_1716.bmp,trajectory,,False,7.8543377,1.2096975
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/079_RR220204A_301C_1717.bmp,trajectory,,False,7.92992,1.2707396
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/080_RR220204A_301C_1718.bmp,trajectory,,False,7.775825,0.9162707
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/081_RR220204A_344C_1719.bmp,trajectory,,False,7.0326543,2.0986645
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/082_RR220204A_358C_1719.bmp,trajectory,,False,6.8945856,1.6809183
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/083_RR220204A_365C_1720.bmp,trajectory,,False,6.841583,1.7461525
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/084_RR220204A_373C_1720.bmp,trajectory,,False,6.743866,1.6096697
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/085_RR220204A_378C_1720.bmp,trajectory,,False,6.6970596,1.661168
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/086_RR220204A_387C_1721.bmp,trajectory,,False,6.683608,1.7255994
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/087_RR220204A_389C_1721.bmp,trajectory,,False,6.770904,1.6881552
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/088_RR220204A_382C_1721-01.bmp,trajectory,,False,6.7585073,1.8467011
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/089_RR220204A_382C_1721-02.bmp,trajectory,,False,6.698348,1.9124448
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/090_RR220204A_394C_1722.bmp,trajectory,,False,6.6598034,1.6670469
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/091_RR220204A_393C_1722.bmp,trajectory,,False,6.8768063,1.6712246
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/092_RR220204A_396C_1722.bmp,trajectory,,False,6.59563,1.5923454
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/093_RR220204A_397C_1722.bmp,trajectory,,False,6.7306933,1.5591888
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/094_RR220204A_400C_1724.bmp,trajectory,,False,6.653653,1.5629625
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/095_RR220204A_403C_1725.bmp,trajectory,,False,6.949018,1.545818
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/096_RR220204A_404C_1726.bmp,trajectory,,False,6.8546405,1.482103
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/097_RR220204A_405C_1727.bmp,trajectory,,False,6.9542985,1.6052014
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/098_RR220204A_406C_1728.bmp,trajectory,,False,7.0684204,1.5224177
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/099_RR220204A_406C_1729.bmp,trajectory,,False,6.9688582,1.3834846
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/100_RR220204A_407C_1730.bmp,trajectory,,False,7.0449495,1.4900211
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/101_RR220204A_407C_1731.bmp,trajectory,,False,7.2073956,1.6299578
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/102_RR220204A_408C_1732.bmp,trajectory,,False,6.9906855,1.396499
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/103_RR220204A_408C_1733.bmp,trajectory,,False,7.030637,1.3463053
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/104_RR220204A_408C_1734.bmp,trajectory,,False,6.952738,1.4468936
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/105_RR220204A_409C_1735.bmp,trajectory,,False,6.9833574,1.3975304
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/106_RR220204A_430C_1736.bmp,trajectory,,False,6.599167,1.7600188
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/107_RR220204A_409C_1736.bmp,trajectory,,False,7.026686,1.4696321
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/108_RR220204A_421C_1736.bmp,trajectory,,False,6.787985,1.6490182
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/109_RR220204A_437C_1737.bmp,trajectory,,False,6.6081004,1.7886645
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/110_RR220204A_438C_1737.bmp,trajectory,,False,6.747226,1.7320912
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/111_RR220204A_435C_1737.bmp,trajectory,,False,6.6081004,1.7886645
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/112_RR220204A_442C_1738.bmp,trajectory,,False,6.5084453,1.652962
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/113_RR220204A_443C_1738.bmp,trajectory,,False,6.5091166,1.6557806
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/114_RR220204A_440C_1738.bmp,trajectory,,False,6.747226,1.7320912
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/115_RR220204A_441C_1738.bmp,trajectory,,False,6.747226,1.7320912
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/116_RR220204A_445C_1739.bmp,trajectory,,False,6.4112544,1.8154677
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/117_RR220204A_445C_1740.bmp,trajectory,,False,6.455198,1.465535
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/118_RR220204A_445C_1741.bmp,trajectory,,False,6.5314837,1.6118615
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/119_RR220204A_445C_1743.bmp,trajectory,,False,6.5312023,1.7179315
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/120_RR220204A_445C_1744.bmp,trajectory,,False,6.430769,1.5682448
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/121_RR220204A_444C_1745.bmp,trajectory,,False,6.587661,1.6411349
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/122_RR220204A_444C_1746.bmp,trajectory,,False,6.626735,1.6214244
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/123_RR220204A_444C_1747.bmp,trajectory,,False,6.568563,1.5577298
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/124_RR220204A_444C_1748.bmp,trajectory,,False,6.559206,1.6809883
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/125_RR220204A_444C_1749.bmp,trajectory,,False,6.511489,1.7124496
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/126_RR220204A_443C_1750.bmp,trajectory,,False,6.6021733,1.6269625
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/127_RR220204A_461C_1753.bmp,trajectory,,False,6.22745,1.9350743
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/128_RR220204A_459C_1753.bmp,trajectory,,False,6.1882668,1.9306899
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/129_RR220204A_465C_1753.bmp,trajectory,,False,6.334476,1.6760926
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/130_RR220204A_463C_1753.bmp,trajectory,,False,6.22745,1.9350743
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/131_RR220204A_466C_1754.bmp,trajectory,,False,6.2708383,1.9336156
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/132_RR220204A_468C_1754.bmp,trajectory,,False,6.2739763,1.820838
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/133_RR220204A_467C_1754-01.bmp,trajectory,,False,6.320314,1.889823
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/134_RR220204A_467C_1754-02.bmp,trajectory,,False,6.2630444,1.7783858
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/135_RR220204A_468C_1755.bmp,trajectory,,False,6.290865,1.6747826
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/136_RR220204A_469C_1755-01.bmp,trajectory,,False,6.219552,1.7750651
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/137_RR220204A_469C_1755-02.bmp,trajectory,,False,6.3446035,1.803913
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/138_RR220204A_470C_1756.bmp,trajectory,,False,6.2754583,1.8788645
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/139_RR220204A_470C_1758.bmp,trajectory,,False,6.167346,1.8000859
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/140_RR220204A_470C_1759.bmp,trajectory,,False,6.229868,1.778877
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/141_RR220204A_471C_1759.bmp,trajectory,,False,6.3519735,1.7511759
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/142_RR220204A_471C_1801.bmp,trajectory,,False,6.302473,1.8180716
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/143_RR220204A_471C_1802.bmp,trajectory,,False,6.2700377,1.811974
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/144_RR220204A_473C_1803.bmp,trajectory,,False,6.133957,1.9951198
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/145_RR220204A_471C_1803.bmp,trajectory,,False,6.3464527,1.9195287
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/146_RR220204A_484C_1804.bmp,trajectory,,False,6.0886493,2.04834
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/147_RR220204A_486C_1804.bmp,trajectory,,False,6.0307703,2.073427
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/148_RR220204A_480C_1804.bmp,trajectory,,False,5.9664516,1.919347
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/149_RR220204A_487C_1804.bmp,trajectory,,False,6.0636926,2.1070342
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/150_RR220204A_487C_1805.bmp,trajectory,,False,6.124187,1.9962069
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/151_RR220204A_488C_1805-01.bmp,trajectory,,False,6.1062107,2.1169784
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/152_RR220204A_488C_1805-02.bmp,trajectory,,False,6.1240034,2.0113506
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/153_RR220204A_489C_1806.bmp,trajectory,,False,6.0895476,1.8921704
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/154_RR220204A_489C_1807.bmp,trajectory,,False,5.8806477,2.008791
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/155_RR220204A_490C_1807.bmp,trajectory,,False,5.918283,2.0211632
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/156_RR220204A_490C_1808.bmp,trajectory,,False,5.9315076,2.1380944
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/157_RR220204A_498C_1809.bmp,trajectory,,False,5.690594,2.289469
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/158_RR220204A_490C_1809.bmp,trajectory,,False,6.112337,2.1513777
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/159_RR220204A_501C_1809-01.bmp,trajectory,,False,5.60552,2.199032
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/160_RR220204A_501C_1809-02.bmp,trajectory,,False,5.8497553,2.2723367
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/161_RR220204A_504C_1810.bmp,trajectory,,False,5.67162,2.234029
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/162_RR220204A_506C_1810-01.bmp,trajectory,,False,5.492415,2.281989
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/163_RR220204A_506C_1810-02.bmp,trajectory,,False,5.7290072,2.2283416
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/164_RR220204A_507C_1811.bmp,trajectory,,False,5.844551,2.29007
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/165_RR220204A_508C_1812.bmp,trajectory,,False,5.711707,2.3831153
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/166_RR220204A_508C_1813.bmp,trajectory,,False,5.7230573,2.3555186
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/167_RR220204A_509C_1814.bmp,trajectory,,False,5.678863,2.2617798
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/168_RR220204A_508C_1817.bmp,trajectory,,False,5.6242137,2.3708837
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/169_RR220204A_511C_1817.bmp,trajectory,,False,5.000354,2.6648111
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/170_RR220204A_536C_1818.bmp,trajectory,,False,4.9539475,2.593023
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/171_RR220204A_531C_1818.bmp,trajectory,,False,5.153214,2.6908076
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/172_RR220204A_539C_1818.bmp,trajectory,,False,4.976016,2.6781015
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/173_RR220204A_534C_1818.bmp,trajectory,,False,5.1603465,2.6268706
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/174_RR220204A_527C_1818.bmp,trajectory,,False,4.999789,2.6012242
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/175_RR220204A_540C_1819.bmp,trajectory,,False,4.844275,2.5173779
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/176_RR220204A_543C_1820.bmp,trajectory,,False,4.9649477,2.6904364
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/177_RR220204A_544C_1821.bmp,trajectory,,False,4.929528,2.8477767
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/178_RR220204A_544C_1822.bmp,trajectory,,False,5.166844,2.7993383
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/179_RR220204A_544C_1823.bmp,trajectory,,False,5.059019,2.9393241
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/180_RR220204A_553C_1824.bmp,trajectory,,False,4.4644346,3.1080859
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/181_RR220204A_572C_1825.bmp,trajectory,,False,4.4036565,3.1050928
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/182_RR220204A_567C_1825.bmp,trajectory,,False,4.3819947,3.0576086
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/183_RR220204A_569C_1825.bmp,trajectory,,False,4.6208816,3.2469897
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/184_RR220204A_576C_1826.bmp,trajectory,,False,4.282724,3.288903
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/185_RR220204A_577C_1826.bmp,trajectory,,False,4.362155,3.1489556
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/186_RR220204A_578C_1827.bmp,trajectory,,False,4.684701,3.1915598
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/187_RR220204A_579C_1828.bmp,trajectory,,False,4.3713903,3.315851
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/188_RR220204A_579C_1829.bmp,trajectory,,False,4.3759623,3.4142318
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/189_RR220204A_578C_1830.bmp,trajectory,,False,4.2869287,3.5257678
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/190_RR220204A_603C_1831.bmp,trajectory,,False,3.8858478,3.81667
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/191_RR220204A_582C_1831.bmp,trajectory,,False,3.9253087,3.722603
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/192_RR220204A_607C_1831.bmp,trajectory,,False,3.8923864,3.7359273
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/193_RR220204A_609C_1832.bmp,trajectory,,False,3.9649644,3.8264592
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/194_RR220204A_610C_1832.bmp,trajectory,,False,4.0660343,3.7858627
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/195_RR220204A_611C_1832.bmp,trajectory,,False,4.027846,3.7680178
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/196_RR220204A_611C_1834.bmp,trajectory,,False,4.5578623,4.1357837
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/197_RR220204A_611C_1835.bmp,trajectory,,False,4.5818057,4.1779957
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/198_RR220204A_610C_1836.bmp,trajectory,,False,4.9841266,4.2864256
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/199_RR220204A_636C_1837.bmp,trajectory,,False,4.2397623,4.564312
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/200_RR220204A_627C_1837.bmp,trajectory,,False,4.204776,4.419087
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/201_RR220204A_642C_1838.bmp,trajectory,,False,4.842447,4.8559656
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/202_RR220204A_641C_1838.bmp,trajectory,,False,4.624265,4.8008256
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/203_RR220204A_640C_1838.bmp,trajectory,,False,4.3302646,4.6146903
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/204_RR220204A_642C_1839-01.bmp,trajectory,,False,4.6038375,4.928143
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/205_RR220204A_642C_1839-02.bmp,trajectory,,False,4.9913254,5.1044774
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/206_RR220204A_641C_1841.bmp,trajectory,,False,5.3105083,5.44746
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/207_RR220204A_640C_1842.bmp,trajectory,,False,5.77267,5.700735
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/208_RR220204A_639C_1843.bmp,trajectory,,False,5.9652476,5.7762275
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/209_RR220204A_637C_1845.bmp,trajectory,,False,6.3718314,5.8879557
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/210_RR220204A_651C_1846.bmp,trajectory,,False,5.733839,6.4509063
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/211_RR220204A_667C_1847.bmp,trajectory,,False,5.725977,6.599185
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/212_RR220204A_669C_1847.bmp,trajectory,,False,5.817178,6.5360737
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/213_RR220204A_668C_1847.bmp,trajectory,,False,5.8569064,6.5608463
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/214_RR220204A_665C_1847.bmp,trajectory,,False,5.799494,6.62582
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/215_RR220204A_669C_1848.bmp,trajectory,,False,5.9888153,6.7462277
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/216_RR220204A_670C_1848.bmp,trajectory,,False,5.66459,6.875849
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/217_RR220204A_670C_1850.bmp,trajectory,,False,6.409205,7.0986166
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/218_RR220204A_669C_1851.bmp,trajectory,,False,6.7513666,7.117854
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/219_RR220204A_668C_1852.bmp,trajectory,,False,6.697731,6.9297194
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/220_RR220204A_668C_1853.bmp,trajectory,,False,6.7207212,7.22418
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/221_RR220204A_666C_1854.bmp,trajectory,,False,7.0069976,7.473951
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/222_RR220204A_666C_1855.bmp,trajectory,,False,7.0386806,7.6251464
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/223_RR220204A_666C_1856.bmp,trajectory,,False,6.29082,8.010845
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/224_RR220204A_697C_1857.bmp,trajectory,,False,6.217254,8.046199
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/225_RR220204A_690C_1857.bmp,trajectory,,False,6.2320013,7.9069495
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/226_RR220204A_698C_1857.bmp,trajectory,,False,6.453171,7.8477516
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/227_RR220204A_699C_1859.bmp,trajectory,,False,6.371889,8.311331
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/228_RR220204A_696C_1901-01.bmp,trajectory,,False,6.5520005,8.243022
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/229_RR220204A_696C_1901-02.bmp,trajectory,,False,6.905207,8.337835
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/230_RR220204A_695C_1902.bmp,trajectory,,False,6.742495,8.585374
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/231_RR220204A_694C_1903.bmp,trajectory,,False,6.8426986,8.598901
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/232_RR220204A_725C_1904.bmp,trajectory,,False,6.0266957,8.791739
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/233_RR220204A_709C_1904.bmp,trajectory,,False,6.2173834,8.849584
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/234_RR220204A_723C_1904.bmp,trajectory,,False,5.8999248,8.765005
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/235_RR220204A_725C_1905.bmp,trajectory,,False,6.313422,9.009577
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/236_RR220204A_726C_1905.bmp,trajectory,,False,6.1552305,8.963193
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/237_RR220204A_725C_1906.bmp,trajectory,,False,6.384359,9.199114
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/238_RR220204A_722C_1908.bmp,trajectory,,False,6.4018936,9.189486
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/239_RR220204A_720C_1910.bmp,trajectory,,False,6.583542,9.166916
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/240_RR220204A_730C_1911.bmp,trajectory,,False,6.2713366,9.429371
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/241_RR220204A_736C_1911.bmp,trajectory,,False,5.9878817,9.96161
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/242_RR220204A_720C_1911.bmp,trajectory,,False,6.6212606,9.295156
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/243_RR220204A_740C_1912.bmp,trajectory,,False,5.945182,10.001225
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/244_RR220204A_737C_1912.bmp,trajectory,,False,5.904317,9.6785555
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/245_RR220204A_741C_1913.bmp,trajectory,,False,5.9272203,9.842447
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/246_RR220204A_742C_1914.bmp,trajectory,,False,5.7485557,9.842643
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/247_RR220204A_743C_1915.bmp,trajectory,,False,5.7420707,9.893369
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/248_RR220204A_745C_1916.bmp,trajectory,,False,5.7537622,10.240272
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/249_RR220204A_746C_1917.bmp,trajectory,,False,5.665373,10.372776
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/250_RR220204A_747C_1919.bmp,trajectory,,False,5.7467623,10.388851
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/251_RR220204A_747C_1920.bmp,trajectory,,False,5.4816494,10.795831
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/252_RR220204A_776C_1923.bmp,trajectory,,False,4.4118967,11.111232
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/253_RR220204A_782C_1923.bmp,trajectory,,False,4.4762425,11.535981
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/254_RR220204A_781C_1924.bmp,trajectory,,False,4.5699835,11.28453
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/255_RR220204A_780C_1925.bmp,trajectory,,False,4.513175,11.796818
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/256_RR220204A_777C_1926.bmp,trajectory,,False,4.7799516,11.390772
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/257_RR220204A_774C_1927.bmp,trajectory,,False,5.297478,11.773546
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/258_RR220204A_772C_1928.bmp,trajectory,,False,5.0625153,12.212516
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/259_RR220204A_789C_1929.bmp,trajectory,,False,4.2420697,12.3888855
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/260_RR220204A_786C_1929.bmp,trajectory,,False,4.4880238,12.481677
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/261_RR220204A_790C_1930.bmp,trajectory,,False,4.41102,12.57836
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/262_RR220204A_793C_1932.bmp,trajectory,,False,4.151309,12.552118
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/263_RR220204A_793C_1934.bmp,trajectory,,False,4.3847427,12.8133545
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/264_RR220204A_793C_1935.bmp,trajectory,,False,4.303764,13.088993
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/265_RR220204A_788C_1937.bmp,trajectory,,False,4.435252,13.8311
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/266_RR220204A_783C_1938.bmp,trajectory,,False,4.6094494,13.790212
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/267_RR220204A_793C_1940.bmp,trajectory,,False,3.8721626,14.384412
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/268_RR220204A_795C_1940.bmp,trajectory,,False,4.0455174,14.449212
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/269_RR220204A_797C_1941.bmp,trajectory,,False,3.9820457,14.564936
/content/quantum rheed codex/data/original data/Trajectories/2022-02-04/270_RR220204A_797C_1942.bmp,trajectory,,False,3.863497,14.795575
